time,open,high,low,y_f1m,volume,vn30_index
2023-12-19 10:00:00,1084.8,1085.1,1081.0,1082.7,41317,1079.25
2023-12-19 11:00:00,1082.6,1083.5,1080.1,1082.1,22894,1081.23
2023-12-19 13:00:00,1082.3,1084.4,1080.8,1083.0,43434,1079.78
2023-12-19 14:00:00,1082.8,1091.3,1078.3,1091.3,79035,1091.87
2023-12-20 10:00:00,1091.3,1092.9,1090.9,1091.2,20750,1091.03
2023-12-20 11:00:00,1091.4,1092.3,1090.4,1091.8,10632,1089.47
2023-12-20 13:00:00,1091.8,1094.6,1091.7,1092.5,40098,1092.27
2023-12-20 14:00:00,1092.4,1097.2,1092.3,1096.1,46246,1097.01
2023-12-21 10:00:00,1091.6,1091.7,1089.0,1090.7,21659,1091.37
2023-12-21 11:00:00,1090.7,1092.0,1090.7,1091.7,8035,1091.77
2023-12-21 13:00:00,1091.7,1095.9,1091.4,1094.4,35428,1094.36
2023-12-21 14:00:00,1094.5,1095.8,1092.4,1094.7,38821,1097.43
2023-12-25 10:00:00,1112.1,1114.5,1110.7,1112.0,25520,1110.02
2023-12-25 11:00:00,1112.0,1113.9,1111.8,1113.0,8459,1108.96
2023-12-25 13:00:00,1112.9,1117.7,1112.7,1116.6,39461,1112.24
2023-12-25 14:00:00,1116.7,1119.2,1114.0,1115.0,41465,1111.86
2023-12-26 10:00:00,1116.1,1116.5,1113.4,1115.3,22619,1114.82
2023-12-26 11:00:00,1115.3,1116.3,1114.5,1116.2,8724,1114.06
2023-12-26 13:00:00,1116.0,1117.2,1114.9,1116.7,30792,1113.74
2023-12-26 14:00:00,1116.7,1121.5,1114.7,1121.5,46253,1115.52
2023-12-27 10:00:00,1123.3,1124.5,1122.2,1123.2,18367,1117.92
2023-12-27 11:00:00,1123.2,1123.8,1121.1,1121.2,12511,1116.65
2023-12-27 13:00:00,1121.2,1126.2,1121.0,1125.8,32414,1119.59
2023-12-27 14:00:00,1125.3,1125.9,1116.9,1116.9,42573,1115.94
2023-12-28 10:00:00,1119.0,1120.3,1118.4,1119.3,15203,1118.71
2023-12-28 11:00:00,1119.1,1125.5,1118.8,1125.2,17061,1121.11
2023-12-28 13:00:00,1125.2,1132.0,1125.2,1131.5,52504,1127.3
2023-12-28 14:00:00,1131.5,1135.2,1129.1,1132.9,48005,1128.51
2023-12-29 10:00:00,1134.0,1138.0,1133.1,1137.1,28229,1135.33
2023-12-29 11:00:00,1137.4,1137.9,1136.5,1137.2,8110,1135.32
2023-12-29 13:00:00,1137.3,1139.5,1131.5,1132.8,54177,1131.01
2023-12-29 14:00:00,1132.8,1136.5,1130.9,1134.6,46020,1131.46
2024-01-02 10:00:00,1140.8,1140.9,1134.2,1134.7,33564,1132.72
2024-01-02 11:00:00,1134.7,1134.7,1131.0,1132.6,27495,1132.27
2024-01-02 13:00:00,1132.6,1135.7,1131.5,1135.0,33567,1134.5
2024-01-02 14:00:00,1135.2,1135.8,1131.3,1133.5,39289,1131.64
2024-01-03 10:00:00,1128.6,1133.8,1128.4,1133.8,28009,1131.97
2024-01-03 11:00:00,1133.8,1135.0,1133.0,1133.5,15552,1131.82
2024-01-03 13:00:00,1133.5,1136.8,1132.4,1136.2,42381,1135.0
2024-01-03 14:00:00,1136.4,1149.8,1134.4,1148.3,52991,1144.85
2024-01-04 10:00:00,1148.3,1153.8,1146.9,1153.0,42413,1151.31
2024-01-04 11:00:00,1153.0,1163.6,1153.0,1163.6,41314,1158.95
2024-01-04 13:00:00,1163.6,1170.0,1158.8,1167.4,80057,1164.5
2024-01-04 14:00:00,1167.3,1171.0,1156.0,1156.5,65362,1156.37
2024-01-05 10:00:00,1161.4,1163.6,1154.2,1156.7,48905,1155.81
2024-01-05 11:00:00,1156.8,1158.8,1155.6,1157.3,13374,1156.25
2024-01-05 13:00:00,1157.4,1159.7,1154.5,1158.0,45791,1155.19
2024-01-05 14:00:00,1158.1,1166.1,1155.5,1166.0,54789,1161.14
2024-01-08 10:00:00,1170.2,1172.0,1165.8,1166.3,36502,1164.23
2024-01-08 11:00:00,1166.3,1167.0,1164.4,1166.3,15687,1162.9
2024-01-08 13:00:00,1166.3,1167.5,1160.6,1166.7,50311,1165.07
2024-01-08 14:00:00,1166.5,1168.0,1162.0,1162.0,43058,1163.52
2024-01-09 10:00:00,1163.1,1165.4,1162.2,1163.6,22106,1161.59
2024-01-09 11:00:00,1163.6,1163.6,1160.3,1161.4,18657,1157.87
2024-01-09 13:00:00,1161.0,1163.1,1159.0,1159.8,31908,1156.89
2024-01-09 14:00:00,1159.6,1165.9,1159.2,1163.0,46967,1160.21
2024-01-10 10:00:00,1163.2,1170.8,1162.8,1168.1,42637,1165.62
2024-01-10 11:00:00,1168.1,1169.1,1166.2,1166.4,13340,1163.43
2024-01-10 13:00:00,1166.6,1166.6,1160.6,1164.0,57093,1163.03
2024-01-10 14:00:00,1164.3,1167.6,1159.7,1163.1,59224,1162.68
2024-01-11 10:00:00,1174.2,1176.2,1171.3,1175.0,37753,1172.17
2024-01-11 11:00:00,1175.0,1175.0,1169.1,1170.0,21784,1167.92
2024-01-11 13:00:00,1169.1,1171.5,1166.6,1167.3,44904,1164.52
2024-01-11 14:00:00,1167.3,1168.1,1162.9,1168.1,56062,1163.56
2024-01-12 10:00:00,1155.4,1168.0,1155.2,1164.5,69628,1163.23
2024-01-12 11:00:00,1164.9,1165.7,1161.8,1164.3,25134,1164.12
